# M=26, N=13, max=1, PBC
# U/t E0/t              S1(l=13)            S1_OP(l=13)          S2(l=13)            S2_OP(l=13)              Sigma2_n(l=13)
-15.751385731736603 -189.14411767248012 3.256859344207806 0.63902895925196 3.2555942304287893 0.6377944042161391 14.242419325407461
-17.45469115612599 -209.57125483116764 3.2570889156315785 0.6391759715532578 3.2560621045996325 0.63816943916653 14.243848044885773
-19.342186684050752 -232.20991900559446 3.25727585291889 0.6392961004718418 3.2564419958463144 0.638475698624828 14.245004243933082
-21.43379005530941 -257.2989952724616 3.2574280935599482 0.6393942150549189 3.2567506173724463 0.6387256657777649 14.24594100423974
-23.751572851579404 -285.1032289635409 3.257552087884069 0.6394743161917724 3.2570014513753387 0.638929601803997 14.246700697970944
-26.31999340611905 -315.91601874366825 3.2576530817730465 0.639539687447994 3.2572053922697486 0.6390959264343017 14.247317271724562
-29.166154899593742 -350.06251222763245 3.257735343948689 0.6395930208280275 3.2573712557922883 0.6392315385330933 14.247818003239153
-32.320091365574875 -387.90303675339857 3.257802349363583 0.6396365213089297 3.2575061838791433 0.6393420842816266 14.24822486519755
-35.81508462377596 -429.8369014798084 3.257856927577147 0.6396719934932967 3.257615967960381 0.6394321803153936 14.248555592462843
-39.68801548545431 -476.30661090516065 3.257901383047227 0.6397009132695604 3.2577053079907974 0.6395055985936092 14.248824522894871
-43.97975293706271 -527.8025342515948 3.257937592799836 0.6397244869508395 3.2577780205841704 0.6395654190492069 14.249043263560118
-48.73558540900005 -584.8680799757195 3.2579670858186405 0.6397436999915117 3.257837206649236 0.6396141552966329 14.249221221125552
-54.00569868041127 -648.105429999835 3.2579911076267187 0.6397593570546927 3.2578853866739084 0.6396538579309353 14.24936602581004
-59.84570546311234 -718.1818941671446 3.258010672852095 0.6397721149206979 3.2579246100793084 0.6396861992668017 14.249483871378658
-66.31723225305977 -795.8369519711341 3.2580266080294327 0.6397825094830547 3.257956543732666 0.6397125427557793 14.249579788557554
-73.48856964209551 -881.8900558630327 3.258039586460674 0.639790977871264 3.257982543670296 0.6397339997886116 14.249657865405673
-81.43539295236425 -977.2492784788972 3.258050156612633 0.6397978765635772 3.258003713268423 0.639751476132994 14.24972142526731
-90.24156079787414 -1082.9208950339093 3.258058765252209 0.6398034962051162 3.2580209504575985 0.6397657098703214 14.249773170690155
-100.0 -1200.0200020004004 3.2580657762952554 0.6398080737223877 3.258034986067842 0.6397773023691047 14.24981529996682
